Stock,yr,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Dissostichus mawsoni486,2013,1.27728574121296,0.0150635213060656,1.27728574121296,0.0150635213060656
Dissostichus mawsoni486,2014,1.69171308675143,0.00599458593084148,1.69171308675143,0.00599458593084148
Dissostichus mawsoni486,2015,1.98542483813708,0.00659919183491904,1.98542483813708,0.00659919183491904
Dissostichus mawsoni486,2016,3.00540433855167,0.00539568475309644,3.00540433855167,0.00539568475309644
Dissostichus mawsoni486,2017,2.49457193281431,0.0121977503490253,2.49457193281431,0.0121977503490253
Dissostichus mawsoni486,2018,0.5210714282626,0.0693326852212861,0.5210714282626,0.0693326852212861
Dissostichus mawsoni486,2019,2.7561747816147,0.00953115817452325,2.7561747816147,0.00953115817452325
Dissostichus mawsoni486,2020,2.35412225723781,0.00989473994004715,2.35412225723781,0.00989473994004715
Dissostichus mawsoni484,1978,1.71720579417929,6.78988860506854e-11,1.71720579417929,6.78988860506854e-11
Dissostichus mawsoni484,1979,0.000149121040150029,7.8189074075161e-07,0.000149121040150029,7.8189074075161e-07
Dissostichus mawsoni484,1980,3.39724012669707e-06,3.43209064405807e-05,3.39724012669707e-06,3.43209064405807e-05
Dissostichus mawsoni484,1981,1.30861400083319e-06,8.90991235538668e-05,1.30861400083319e-06,8.90991235538668e-05
Dissostichus mawsoni484,1982,1.16707326183463e-06,9.99049197316611e-05,1.16707326183463e-06,9.99049197316611e-05
Dissostichus mawsoni484,1983,1.12748556611489e-06,0.000103412730103789,1.12748556611489e-06,0.000103412730103789
Dissostichus mawsoni484,1984,1.13791721806795e-06,0.000102464712452917,1.13791721806795e-06,0.000102464712452917
Dissostichus mawsoni484,1985,1.13975108330341e-06,0.000102299846214332,1.13975108330341e-06,0.000102299846214332
Dissostichus mawsoni484,1986,1.14942691409237e-06,0.000101438690111607,1.14942691409237e-06,0.000101438690111607
Dissostichus mawsoni484,1987,1.12499410701885e-06,0.000103641752269733,1.12499410701885e-06,0.000103641752269733
Dissostichus mawsoni484,1988,1.13609509137332e-06,0.000102629050534506,1.13609509137332e-06,0.000102629050534506
Dissostichus mawsoni484,1989,1.13481416257062e-06,0.000102744893736997,1.13481416257062e-06,0.000102744893736997
Dissostichus mawsoni484,1990,1.12676734573269e-06,0.000103478647110366,1.12676734573269e-06,0.000103478647110366
Dissostichus mawsoni484,1991,1.13105253786227e-06,0.000103086599995548,1.13105253786227e-06,0.000103086599995548
Dissostichus mawsoni484,1992,1.12094838699818e-06,0.000104015815444272,1.12094838699818e-06,0.000104015815444272
Dissostichus mawsoni484,1993,1.14458588824362e-06,0.00010186772503676,1.14458588824362e-06,0.00010186772503676
Dissostichus mawsoni484,1994,1.17473877277067e-06,9.92530111775909e-05,1.17473877277067e-06,9.92530111775909e-05
Dissostichus mawsoni484,1995,1.16485669397894e-06,0.000100095025548838,1.16485669397894e-06,0.000100095025548838
Dissostichus mawsoni484,1996,1.12490114913886e-06,0.000103650316860121,1.12490114913886e-06,0.000103650316860121
Dissostichus mawsoni484,1997,1.12405920715181e-06,0.000103727952942972,1.12405920715181e-06,0.000103727952942972
Dissostichus mawsoni484,1998,1.13406270279009e-06,0.000102812975206485,1.13406270279009e-06,0.000102812975206485
Dissostichus mawsoni484,1999,1.16284981136038e-06,0.000100267772678361,1.16284981136038e-06,0.000100267772678361
Dissostichus mawsoni484,2000,1.12482234368896e-06,0.000103657578637856,1.12482234368896e-06,0.000103657578637856
Dissostichus mawsoni484,2001,1.13122956576004e-06,0.000103070467811031,1.13122956576004e-06,0.000103070467811031
Dissostichus mawsoni484,2002,1.13225988922394e-06,0.000102976676692551,1.13225988922394e-06,0.000102976676692551
Dissostichus mawsoni484,2003,1.16979376465516e-06,9.96725782505159e-05,1.16979376465516e-06,9.96725782505159e-05
