"","variable","year","mean","sd","lower","upper"
"1","b_t",1978,48249.3372371549,22810.2888603006,21456.0117090897,91307.7353833373
"2","b_t",1979,17.6510147849957,53.0115268733019,0.244053929308958,60.9130884471043
"3","b_t",1980,0.529729291077464,2.39189334490852,0.0171002282470552,1.27825754230602
"4","b_t",1981,0.063451793148581,0.209121685782505,0.0140909379709362,0.136326457234433
"5","b_t",1982,0.0393679548208017,0.0622577104711288,0.0140599290305232,0.0708823910316173
"6","b_t",1983,0.0346549405127519,0.037219089341116,0.013728301915704,0.0682417844982294
"7","b_t",1984,0.0394923545712819,0.13757256708881,0.0137315971918981,0.066198319705737
"8","b_t",1985,0.0353157036334181,0.0408438652732778,0.0138204191438381,0.0644938212461928
"9","b_t",1986,0.0372170483911233,0.0608060248114491,0.0138447269473786,0.0686959943066636
"10","b_t",1987,0.0345864055259217,0.0376082332794431,0.0137439532697381,0.0641380266994341
"11","b_t",1988,0.0376739979711054,0.0726468902277847,0.0137608428485479,0.0666167348549902
"12","b_t",1989,0.0354229585592919,0.0423523536478216,0.0138591241692243,0.0657131422818186
"13","b_t",1990,0.0353828874053928,0.0475945607501728,0.01375587782948,0.0636233039764482
"14","b_t",1991,0.0364137062624263,0.0605065178044459,0.0137350176101604,0.0656530122960664
"15","b_t",1992,0.0360981263347645,0.0557453279294641,0.013582438387405,0.0681443384805279
"16","b_t",1993,0.0374137745662156,0.0658611165467536,0.0135682577993855,0.0694890499171536
"17","b_t",1994,0.0400540073764718,0.101066684832984,0.0137326333874772,0.0716753512219982
"18","b_t",1995,0.0404102186799196,0.0692639295138251,0.0136703712325113,0.0766547713502973
"19","b_t",1996,0.035011294449637,0.0411298448477517,0.0137367704340941,0.0647284266415215
"20","b_t",1997,0.0382890629939898,0.139617129391941,0.0134956618541567,0.0623180383211676
"21","b_t",1998,0.0362403512019897,0.0573131954614315,0.013777335949203,0.0660668425547437
"22","b_t",1999,0.0410371071067902,0.0894732897458685,0.0134846849079639,0.0729588832638662
"23","b_t",2000,0.0345322896520912,0.0381091270605995,0.0134895265391152,0.0628486264445324
"24","b_t",2001,0.0366808680950845,0.0542665993845226,0.0136352148829271,0.0658500236698972
"25","b_t",2002,0.0386640013527793,0.113001172965829,0.0137660321337494,0.062908766593693
"26","b_t",2003,0.0410308187089887,0.0869260467907488,0.0136884377977183,0.0751546267385655
"27","b_t",2004,0.0996647882258024,0.361640691345031,0.0139780072446611,0.265967124260526
"28","b_t",2005,1.47278367917834,4.99378571110296,0.0177669958222675,5.51322197961705
"29","b_t",2006,529.196845527305,1415.80596149246,8.31984885093797,1842.1920788445
"30","b_t",2007,4119.6039862978,8637.8041524079,85.5581248384324,16142.5414071338
"31","b_t",2008,10348.3034546885,17631.9859730039,317.459125597249,37982.6574593296
"32","b_t",2009,31585.1055983,40745.1860859379,1520.79343019477,100935.582478267
"33","b_t",2010,34172.1816031228,36643.191373824,2089.71440451342,108651.997185837
"34","b_t",2011,34165.826878225,42145.6320331299,1873.59335526681,114737.003614274
"35","b_t",2012,35954.6309632004,44555.4158162881,2496.42444857108,109616.374399817
"36","b_t",2013,35341.6373750139,36727.0262671357,2304.08751226506,108081.144970557
"37","b_t",2014,34551.8113799875,35036.1194547126,2934.49467815406,104932.736998704
"38","b_t",2015,35595.2310577858,37511.2136260613,2425.99028350846,100455.681375435
"39","b_t",2016,34084.1442483784,34071.8055188955,2541.06517935791,102752.85295719
"40","b_t",2017,37946.3168791958,41437.3547141253,2856.07425654025,117541.703349621
"41","b_t",2018,35453.6685356434,37995.7644554098,2398.80186566576,109932.354156689
"42","b_t",2019,36436.5827500183,37847.2886357982,2631.90993596846,107522.289865102
"43","b_t",2020,99833.0450761893,310972.580692927,874.462327225328,389388.887124402
"44","bmsy",1978,27925.5244488947,12551.257045857,12991.8072814976,51152.7798438347
"45","ck",1978,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"46","ck",1979,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"47","ck",1980,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"48","ck",1981,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"49","ck",1982,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"50","ck",1983,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"51","ck",1984,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"52","ck",1985,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"53","ck",1986,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"54","ck",1987,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"55","ck",1988,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"56","ck",1989,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"57","ck",1990,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"58","ck",1991,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"59","ck",1992,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"60","ck",1993,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"61","ck",1994,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"62","ck",1995,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"63","ck",1996,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"64","ck",1997,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"65","ck",1998,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"66","ck",1999,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"67","ck",2000,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"68","ck",2001,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"69","ck",2002,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"70","ck",2003,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"71","ck",2004,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"72","ck",2005,2.14721012352695e-11,9.53445025757782e-12,9.77464271478735e-12,3.84859000055849e-11
"73","ck",2006,9.30386146524227e-06,4.13127729660847e-06,4.23535268831736e-06,1.66759404724199e-05
"74","ck",2007,3.86283101222498e-06,1.71524760133825e-06,1.75845822439024e-06,6.92361341100472e-06
"75","ck",2008,6.75082862836873e-06,2.99763116098247e-06,3.07314766952914e-06,1.20999669617559e-05
"76","ck",2009,0.001268837350872,0.000563413262367384,0.000577606803920018,0.00227422304291302
"77","ck",2010,0.00120912064596356,0.000536896716722526,0.000550422251826642,0.00216718875183049
"78","ck",2011,0.000325485061295845,0.000144528059573996,0.000148169019338531,0.000583388900093658
"79","ck",2012,0.000477472967958564,0.000212016616932732,0.000217357752584455,0.00085580710983419
"80","ck",2013,0.000848811486721315,0.000376905399687283,0.000386400423693987,0.00152138226453077
"81","ck",2014,0.000512958836065032,0.000227773726150918,0.000233511815867048,0.00091941083247842
"82","ck",2015,0.000593488233979812,0.000263531919085943,0.000270170831397441,0.00106374912157737
"83","ck",2016,0.000596389329577709,0.000264820118660245,0.000271491483374636,0.00106894895152712
